id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine,catégorie,marque,prix,stock_minimum,nom_fournisseur,ville,pays,fiabilité,délai_moyen_jours,niveau_stock,entrepot
PO006442,2024-10-28,P00300,25,S048,27.13,4,678.25,10,2024,0,Soins de la peau,Elixir Haute Beauté,104.73,91,Lecomte,Amsterdam,Pays-Bas,0.65,4,246,Paris
PO006443,2024-07-13,P00528,10,S012,75.42,7,754.2,7,2024,5,Soins de la peau,Silhouette Paris,125.22,67,Lucas,Stockholm,Suède,1.0,11,263,Paris
PO006444,2024-11-09,P00162,50,S008,162.0,13,8100.0,11,2024,5,Soins de la peau,Maison Pure,42.54,94,Gaillard S.A.,Berlin,Allemagne,0.64,7,82,Lyon
PO006445,2024-12-11,P00281,75,S008,22.32,7,1674.0,12,2024,2,Parfums,Luxe eclat,204.48,25,Gaillard S.A.,Berlin,Allemagne,0.64,7,165,Marseille
PO006446,2024-07-07,P00450,100,S028,75.85,4,7584.999999999999,7,2024,6,Parfums,Elixir Haute Beauté,320.59,72,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,291,Lyon
PO006447,2024-03-08,P00256,50,S040,187.87,4,9393.5,3,2024,4,Maquillage,Luxe eclat,273.89,33,Fabre SA,Copenhague,Danemark,0.65,9,178,Paris
PO006448,2024-12-22,P00078,75,S029,130.03,3,9752.25,12,2024,6,Soins capillaires,Essentielle Paris,216.19,30,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,284,Marseille
PO006449,2024-07-17,P00681,75,S050,116.46,13,8734.5,7,2024,2,Accessoires,Maison Vitalis,407.77,36,Carlier SA,Bruxelles,Belgique,0.64,11,12,Marseille
PO006450,2024-01-31,P00724,75,S008,128.07,13,9605.25,1,2024,2,Soins capillaires,Ãveil Ãlégant,464.98,20,Gaillard S.A.,Berlin,Allemagne,0.64,7,161,Paris
PO006451,2024-02-29,P00519,10,S010,39.28,10,392.8,2,2024,3,Accessoires,Le Bain Royal,237.11,79,Pelletier,Paris,France,0.98,3,8,Paris
PO006452,2024-02-01,P00359,50,S028,216.0,11,10800.0,2,2024,3,Soins de la peau,Reflet d'or,316.93,25,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,238,Paris
PO006453,2024-05-19,P00194,25,S029,138.65,10,3466.25,5,2024,6,Parfums,Reflet d'or,413.17,92,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,16,Lyon
PO006454,2024-02-14,P00156,75,S008,212.23,13,15917.25,2,2024,2,Soins de la peau,Luxe eclat,339.22,13,Gaillard S.A.,Berlin,Allemagne,0.64,7,143,Lyon
PO006455,2024-12-29,P00141,150,S028,72.82,9,10922.999999999998,12,2024,6,Soins de la peau,Luxe eclat,28.83,63,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,140,Paris
PO006456,2024-11-24,P00750,75,S029,280.83,6,21062.25,11,2024,6,Maquillage,Héritage Sensuel,252.1,58,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,10,Paris
PO006457,2024-02-06,P00863,25,S015,288.22,12,7205.500000000001,2,2024,1,Maquillage,Beauté Origine,210.55,85,Renault,Zurich,Suisse,0.65,5,199,Marseille
PO006458,2024-09-07,P00151,25,S028,223.55,3,5588.75,9,2024,5,Soins de la peau,Luxe eclat,85.71,79,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,207,Paris
PO006459,2024-07-04,P00597,10,S010,179.62,11,1796.2,7,2024,3,Accessoires,Infusion Précieuse,101.48,62,Pelletier,Paris,France,0.98,3,280,Paris
PO006460,2024-12-09,P00116,50,S008,49.08,5,2454.0,12,2024,0,Accessoires,Luxe eclat,148.67,48,Gaillard S.A.,Berlin,Allemagne,0.64,7,87,Lyon
PO006461,2024-09-24,P00209,50,S028,25.67,7,1283.5,9,2024,1,Soins capillaires,Reflet d'or,407.15,56,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,160,Paris
PO006462,2024-04-11,P00079,25,S028,149.72,2,3743.0,4,2024,3,Soins capillaires,Reflet d'or,32.19,22,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,12,Paris
PO006463,2024-10-26,P00540,150,S008,249.75,11,37462.5,10,2024,5,Soins capillaires,LâAtelier du Teint,332.16,26,Gaillard S.A.,Berlin,Allemagne,0.64,7,88,Marseille
PO006464,2024-03-26,P00510,50,S024,256.67,6,12833.5,3,2024,1,Soins de la peau,Soin Absolu,438.07,42,Da Silva,Madrid,Espagne,0.88,12,90,Paris
PO006465,2024-06-11,P00431,100,S008,62.73,6,6273.0,6,2024,1,Parfums,Luxe eclat,210.85,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,81,Marseille
PO006466,2024-05-06,P00871,100,S029,84.89,11,8489.0,5,2024,0,Maquillage,Aura Cristal,120.09,68,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,174,Paris
PO006467,2024-05-04,P00286,100,S040,140.5,2,14050.0,5,2024,5,Accessoires,Luxe eclat,62.92,53,Fabre SA,Copenhague,Danemark,0.65,9,107,Paris
PO006468,2024-05-01,P00381,200,S028,292.99,13,58598.0,5,2024,2,Parfums,Luxe eclat,394.33,24,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,154,Paris
PO006469,2024-11-22,P00364,10,S029,12.2,4,122.0,11,2024,4,Accessoires,Reflet d'or,34.04,97,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,208,Paris
PO006470,2024-01-17,P00147,10,S028,291.01,7,2910.1,1,2024,2,Soins capillaires,Maison Pure,332.68,62,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,96,Marseille
PO006471,2024-06-23,P00557,100,S017,205.38,2,20538.0,6,2024,6,Maquillage,Aroma Sublime,230.54,87,Bodin,Rome,Italie,0.87,5,222,Paris
PO006472,2024-09-26,P00739,50,S028,54.4,10,2720.0,9,2024,3,Soins capillaires,Orchidée Noire,218.5,42,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,4,Paris
PO006473,2024-05-23,P00975,500,S028,48.23,8,24115.0,5,2024,3,Soins capillaires,Héritage Sensuel,240.53,87,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,36,Paris
PO006474,2024-11-03,P00387,25,S008,219.85,13,5496.25,11,2024,6,Parfums,Maison Pure,323.66,49,Gaillard S.A.,Berlin,Allemagne,0.64,7,297,Paris
PO006475,2024-03-16,P00825,25,S029,128.81,12,3220.25,3,2024,5,Soins de la peau,Héritage Sensuel,243.3,50,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,208,Paris
PO006476,2024-05-03,P00119,75,S008,176.95,10,13271.25,5,2024,4,Soins de la peau,Reflet d'or,284.98,67,Gaillard S.A.,Berlin,Allemagne,0.64,7,265,Paris
PO006477,2024-08-13,P00372,50,S028,103.78,2,5189.0,8,2024,1,Soins capillaires,Maison Pure,263.58,58,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,277,Marseille
PO006478,2024-01-09,P00177,50,S008,158.29,2,7914.5,1,2024,1,Maquillage,Maison Pure,371.63,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,134,Paris
PO006479,2024-03-31,P00050,300,S028,211.05,10,63315.0,3,2024,6,Soins capillaires,Elixir Haute Beauté,219.02,41,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,26,Lyon
PO006480,2024-09-01,P00974,10,S001,164.49,7,1644.9,9,2024,6,Accessoires,Ãveil Ãlégant,209.35,62,Lecomte et Fils,Zurich,Suisse,0.84,10,186,Lyon
PO006481,2024-10-06,P00892,75,S013,166.22,6,12466.5,10,2024,6,Accessoires,Secret de Peau,253.79,77,Gautier,Paris,France,0.84,7,169,Paris
PO006482,2024-02-09,P00383,50,S008,160.79,14,8039.5,2,2024,4,Soins de la peau,Essentielle Paris,385.29,88,Gaillard S.A.,Berlin,Allemagne,0.64,7,47,Paris
PO006483,2024-02-28,P00552,50,S047,144.17,12,7208.499999999999,2,2024,2,Parfums,Atelier Minéral,198.1,81,Duhamel,Berlin,Allemagne,0.7,10,174,Marseille
PO006484,2024-12-02,P00783,25,S029,296.55,10,7413.75,12,2024,0,Soins de la peau,Ãpure d'Azur,311.41,12,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,46,Paris
PO006485,2024-08-10,P00063,25,S029,16.69,8,417.25000000000006,8,2024,5,Accessoires,Essentielle Paris,291.12,98,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,96,Lyon
PO006486,2024-05-19,P00526,10,S033,27.57,14,275.7,5,2024,6,Soins capillaires,Clarté Botanique,96.58,76,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,212,Lyon
PO006487,2024-08-17,P00482,500,S028,112.65,2,56325.0,8,2024,5,Soins capillaires,Maison Pure,493.6,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,279,Paris
PO006488,2024-01-21,P00559,100,S012,103.09,4,10309.0,1,2024,6,Soins de la peau,Ligne LumiÃ¨re,253.6,34,Lucas,Stockholm,Suède,1.0,11,30,Paris
PO006489,2024-05-06,P00650,150,S011,198.38,10,29757.0,5,2024,0,Parfums,Héritage Sensuel,105.03,47,Leblanc,Rome,Italie,0.5,3,29,Lyon
PO006490,2024-07-26,P00275,10,S008,184.63,3,1846.3,7,2024,4,Maquillage,Elixir Haute Beauté,162.23,16,Gaillard S.A.,Berlin,Allemagne,0.64,7,245,Lyon
PO006491,2024-12-17,P00243,10,S044,190.33,5,1903.3,12,2024,1,Soins de la peau,Essentielle Paris,51.37,46,Lopes,Amsterdam,Pays-Bas,0.85,9,109,Marseille
PO006492,2024-02-07,P00721,100,S011,89.88,14,8988.0,2,2024,2,Maquillage,Aura Cristal,330.79,48,Leblanc,Rome,Italie,0.5,3,104,Paris
PO006493,2024-02-16,P00314,100,S008,290.31,2,29031.0,2,2024,4,Soins de la peau,Reflet d'or,93.87,67,Gaillard S.A.,Berlin,Allemagne,0.64,7,190,Lyon
PO006494,2024-11-28,P00091,50,S028,263.85,11,13192.500000000002,11,2024,3,Maquillage,Luxe eclat,333.32,22,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,141,Lyon
PO006495,2024-11-07,P00574,50,S026,125.34,11,6267.0,11,2024,3,Maquillage,Ãveil Ãlégant,134.02,93,Bourdon,Bruxelles,Belgique,0.81,6,197,Lyon
PO006496,2024-09-16,P00890,50,S008,286.09,2,14304.499999999998,9,2024,0,Soins capillaires,LâAtelier du Teint,433.77,96,Gaillard S.A.,Berlin,Allemagne,0.64,7,43,Lyon
PO006497,2024-03-27,P00964,25,S029,171.04,10,4276.0,3,2024,2,Accessoires,Orchidée Noire,283.02,42,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,197,Paris
PO006498,2024-11-05,P00925,150,S028,262.98,11,39447.0,11,2024,1,Maquillage,Héritage Sensuel,88.28,20,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,189,Marseille
PO006499,2024-10-04,P00414,25,S029,252.94,9,6323.5,10,2024,4,Soins capillaires,Reflet d'or,498.62,45,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,47,Paris
PO006500,2024-01-08,P00736,50,S046,72.86,3,3643.0,1,2024,0,Parfums,Cosmétika,312.96,70,Roche,Rome,Italie,0.54,4,50,Paris
PO006501,2024-12-31,P00377,100,S028,43.54,4,4354.0,12,2024,1,Soins capillaires,Maison Pure,323.27,29,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,0,Lyon
PO006502,2024-01-05,P00340,10,S010,89.08,5,890.8,1,2024,4,Soins capillaires,Elixir Haute Beauté,56.54,37,Pelletier,Paris,France,0.98,3,94,Paris
PO006503,2024-08-07,P00415,150,S029,196.89,6,29533.5,8,2024,2,Soins de la peau,Elixir Haute Beauté,224.57,94,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,146,Paris
PO006504,2024-02-05,P00756,200,S046,30.91,11,6182.0,2,2024,0,Maquillage,Maison Vitalis,308.77,77,Roche,Rome,Italie,0.54,4,79,Marseille
PO006505,2024-09-05,P00972,10,S048,80.25,14,802.5,9,2024,3,Accessoires,Infusion Précieuse,248.49,90,Lecomte,Amsterdam,Pays-Bas,0.65,4,229,Paris
PO006506,2024-01-17,P00789,75,S028,182.02,4,13651.5,1,2024,2,Soins de la peau,Orchidée Noire,494.14,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,269,Paris
PO006507,2024-02-22,P00655,50,S002,278.5,14,13925.0,2,2024,3,Accessoires,Les Essences Rares,258.64,64,Morvan,Paris,France,0.86,9,261,Lyon
PO006508,2024-07-17,P00912,10,S028,27.55,7,275.5,7,2024,2,Maquillage,Jardin dâIvoire,123.7,51,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,49,Lyon
PO006509,2024-09-06,P00428,100,S048,126.18,13,12618.0,9,2024,4,Accessoires,Essentielle Paris,472.94,11,Lecomte,Amsterdam,Pays-Bas,0.65,4,92,Marseille
PO006510,2024-04-23,P00812,100,S008,21.61,14,2161.0,4,2024,1,Parfums,Jardin dâIvoire,404.17,27,Gaillard S.A.,Berlin,Allemagne,0.64,7,2,Paris
PO006511,2024-05-01,P00405,100,S028,280.46,6,28046.0,5,2024,2,Soins capillaires,Elixir Haute Beauté,383.97,28,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,114,Lyon
PO006512,2024-01-26,P00982,150,S029,98.25,12,14737.5,1,2024,4,Soins capillaires,Aroma Sublime,230.05,57,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,25,Marseille
PO006513,2024-12-06,P00974,50,S008,97.41,5,4870.5,12,2024,4,Accessoires,Ãveil Ãlégant,209.35,62,Gaillard S.A.,Berlin,Allemagne,0.64,7,186,Lyon
PO006514,2024-02-19,P00512,100,S029,213.38,11,21338.0,2,2024,0,Soins capillaires,Jardin dâIvoire,404.83,25,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,131,Marseille
PO006515,2024-03-28,P00911,100,S008,196.05,14,19605.0,3,2024,3,Soins capillaires,Cosmétika,327.6,12,Gaillard S.A.,Berlin,Allemagne,0.64,7,16,Paris
PO006516,2024-05-08,P00218,25,S008,164.06,4,4101.5,5,2024,2,Soins capillaires,Essentielle Paris,38.92,56,Gaillard S.A.,Berlin,Allemagne,0.64,7,155,Marseille
PO006517,2024-01-14,P00150,300,S042,48.15,8,14445.0,1,2024,6,Soins capillaires,Elixir Haute Beauté,25.28,25,Caron,Paris,France,0.75,4,279,Paris
PO006518,2024-12-21,P00373,50,S008,47.71,7,2385.5,12,2024,5,Parfums,Essentielle Paris,23.07,73,Gaillard S.A.,Berlin,Allemagne,0.64,7,213,Paris
PO006519,2024-03-26,P00974,100,S046,264.43,10,26443.0,3,2024,1,Accessoires,Ãveil Ãlégant,209.35,62,Roche,Rome,Italie,0.54,4,186,Lyon
PO006520,2024-03-16,P00154,150,S038,178.51,3,26776.5,3,2024,5,Soins de la peau,Reflet d'or,306.76,67,Laurent Boyer S.A.R.L.,Copenhague,Danemark,0.98,6,129,Marseille
PO006521,2024-01-17,P00776,75,S010,35.57,14,2667.75,1,2024,2,Soins de la peau,Clarté Botanique,100.65,19,Pelletier,Paris,France,0.98,3,35,Lyon
PO006522,2024-10-09,P00986,25,S028,127.91,7,3197.75,10,2024,2,Maquillage,Cosmétika,452.85,90,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,78,Lyon
PO006523,2024-09-22,P00917,50,S008,203.71,2,10185.5,9,2024,6,Maquillage,Secret de Peau,394.77,30,Gaillard S.A.,Berlin,Allemagne,0.64,7,236,Lyon
PO006524,2024-12-07,P00906,25,S008,173.27,6,4331.75,12,2024,5,Parfums,Maison Vitalis,227.6,43,Gaillard S.A.,Berlin,Allemagne,0.64,7,42,Marseille
PO006525,2024-03-20,P00676,75,S010,252.72,3,18954.0,3,2024,2,Accessoires,Clarté Botanique,374.46,26,Pelletier,Paris,France,0.98,3,60,Paris
PO006526,2024-12-04,P00383,50,S008,105.5,5,5275.0,12,2024,2,Soins de la peau,Essentielle Paris,385.29,88,Gaillard S.A.,Berlin,Allemagne,0.64,7,47,Paris
PO006527,2024-11-19,P00987,75,S002,57.37,11,4302.75,11,2024,1,Accessoires,Jardin dâIvoire,241.51,90,Morvan,Paris,France,0.86,9,254,Lyon
PO006528,2024-06-09,P00668,50,S029,294.38,5,14719.0,6,2024,6,Soins de la peau,Rose & Lin,335.77,10,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,74,Lyon
PO006529,2024-08-18,P00655,10,S012,102.65,11,1026.5,8,2024,6,Accessoires,Les Essences Rares,258.64,64,Lucas,Stockholm,Suède,1.0,11,261,Lyon
PO006530,2024-03-24,P00875,50,S002,133.57,6,6678.5,3,2024,6,Soins de la peau,Héritage Sensuel,202.7,13,Morvan,Paris,France,0.86,9,124,Lyon
PO006531,2024-08-12,P00982,100,S002,51.26,5,5126.0,8,2024,0,Soins capillaires,Aroma Sublime,230.05,57,Morvan,Paris,France,0.86,9,25,Marseille
PO006532,2024-07-05,P00046,150,S029,234.93,12,35239.5,7,2024,4,Soins de la peau,Luxe eclat,338.5,22,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,11,Paris
PO006533,2024-01-14,P00185,10,S008,104.55,12,1045.5,1,2024,6,Parfums,Elixir Haute Beauté,180.44,39,Gaillard S.A.,Berlin,Allemagne,0.64,7,228,Lyon
PO006534,2024-04-05,P00481,50,S002,270.65,13,13532.499999999998,4,2024,4,Soins de la peau,Luxe eclat,136.18,95,Morvan,Paris,France,0.86,9,206,Paris
PO006535,2024-12-27,P00164,500,S046,234.14,9,117070.0,12,2024,4,Soins de la peau,Reflet d'or,374.26,30,Roche,Rome,Italie,0.54,4,236,Lyon
PO006536,2024-07-11,P00230,50,S008,277.02,4,13851.0,7,2024,3,Soins capillaires,Elixir Haute Beauté,247.62,59,Gaillard S.A.,Berlin,Allemagne,0.64,7,289,Lyon
PO006537,2024-06-10,P00510,150,S028,239.67,2,35950.5,6,2024,0,Soins de la peau,Soin Absolu,438.07,42,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,90,Paris
PO006538,2024-06-19,P00879,75,S028,94.92,13,7119.0,6,2024,2,Accessoires,Natura Solaire,399.21,73,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,246,Paris
PO006539,2024-10-07,P00439,25,S028,39.81,9,995.25,10,2024,0,Soins capillaires,Reflet d'or,332.8,57,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,252,Lyon
PO006540,2024-04-09,P00635,100,S033,77.82,5,7781.999999999999,4,2024,1,Soins de la peau,Soin Absolu,238.28,96,Mercier Dupuy S.A.S.,Stockholm,Suède,0.67,14,37,Paris
PO006541,2024-04-14,P00691,300,S002,166.47,11,49941.0,4,2024,6,Accessoires,Déesse Cosmétique,210.16,65,Morvan,Paris,France,0.86,9,12,Paris
PO006542,2024-02-09,P00682,200,S008,142.04,9,28408.0,2,2024,4,Accessoires,Aroma Sublime,385.9,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,160,Lyon
PO006543,2024-01-17,P00057,100,S029,255.96,10,25596.0,1,2024,2,Soins capillaires,Maison Pure,120.75,27,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,140,Lyon
PO006544,2024-11-10,P00446,75,S028,136.42,5,10231.499999999998,11,2024,6,Soins capillaires,Luxe eclat,392.77,20,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,186,Paris
PO006545,2024-06-08,P00338,50,S029,148.69,6,7434.5,6,2024,5,Soins capillaires,Essentielle Paris,125.69,70,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,1,Paris
PO006546,2024-12-02,P00561,50,S010,208.09,14,10404.5,12,2024,0,Soins de la peau,Cosmétika,452.34,97,Pelletier,Paris,France,0.98,3,280,Lyon
PO006547,2024-04-19,P00260,50,S026,70.45,10,3522.5,4,2024,4,Parfums,Elixir Haute Beauté,188.34,63,Bourdon,Bruxelles,Belgique,0.81,6,154,Marseille
PO006548,2024-12-08,P00305,300,S008,159.88,4,47964.0,12,2024,6,Maquillage,Elixir Haute Beauté,47.76,24,Gaillard S.A.,Berlin,Allemagne,0.64,7,184,Marseille
PO006549,2024-08-04,P00223,25,S008,259.43,12,6485.75,8,2024,6,Maquillage,Essentielle Paris,459.43,84,Gaillard S.A.,Berlin,Allemagne,0.64,7,144,Lyon
PO006550,2024-09-11,P00225,50,S029,63.33,9,3166.5,9,2024,2,Soins de la peau,Elixir Haute Beauté,354.76,99,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,166,Paris
PO006551,2024-02-07,P00428,50,S008,41.17,11,2058.5,2,2024,2,Accessoires,Essentielle Paris,472.94,11,Gaillard S.A.,Berlin,Allemagne,0.64,7,92,Marseille
PO006552,2024-04-14,P00287,50,S008,232.22,12,11611.0,4,2024,6,Soins capillaires,Maison Pure,220.44,82,Gaillard S.A.,Berlin,Allemagne,0.64,7,277,Marseille
PO006553,2024-12-13,P00417,10,S008,157.91,2,1579.1,12,2024,4,Parfums,Maison Pure,98.54,64,Gaillard S.A.,Berlin,Allemagne,0.64,7,76,Paris
PO006554,2024-07-18,P00514,50,S048,253.08,8,12654.0,7,2024,3,Soins capillaires,Orchidée Noire,411.12,75,Lecomte,Amsterdam,Pays-Bas,0.65,4,64,Paris
PO006555,2024-03-03,P00877,75,S031,229.96,7,17247.0,3,2024,6,Soins de la peau,Atelier Minéral,436.67,36,Faure S.A.R.L.,Oslo,Norvège,0.7,4,176,Paris
PO006556,2024-12-18,P00911,150,S028,112.7,9,16905.0,12,2024,2,Soins capillaires,Cosmétika,327.6,12,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,16,Paris
PO006557,2024-11-10,P00910,75,S028,129.45,7,9708.75,11,2024,6,Parfums,Soin Absolu,70.72,60,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,5,Paris
PO006558,2024-03-05,P00956,50,S010,109.96,4,5498.0,3,2024,1,Soins de la peau,Maison Vitalis,123.3,26,Pelletier,Paris,France,0.98,3,133,Paris
PO006559,2024-02-23,P00639,100,S008,154.56,9,15456.0,2,2024,4,Soins capillaires,Orchidée Noire,87.03,63,Gaillard S.A.,Berlin,Allemagne,0.64,7,5,Paris
PO006560,2024-08-03,P00965,100,S028,120.54,4,12054.0,8,2024,5,Maquillage,LâAtelier du Teint,238.1,71,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,254,Lyon
PO006561,2024-12-02,P00081,25,S008,272.67,11,6816.75,12,2024,0,Accessoires,Luxe eclat,363.67,17,Gaillard S.A.,Berlin,Allemagne,0.64,7,221,Lyon
PO006562,2024-06-09,P00946,25,S008,88.94,14,2223.5,6,2024,6,Maquillage,Aura Cristal,372.13,30,Gaillard S.A.,Berlin,Allemagne,0.64,7,263,Paris
PO006563,2024-11-12,P00321,150,S012,30.69,6,4603.5,11,2024,1,Parfums,Luxe eclat,63.91,46,Lucas,Stockholm,Suède,1.0,11,208,Paris
PO006564,2024-07-04,P00345,75,S008,188.75,9,14156.25,7,2024,3,Parfums,Elixir Haute Beauté,415.85,95,Gaillard S.A.,Berlin,Allemagne,0.64,7,56,Lyon
PO006565,2024-06-03,P00750,25,S029,286.14,7,7153.5,6,2024,0,Maquillage,Héritage Sensuel,252.1,58,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,10,Paris
PO006566,2024-03-22,P00968,50,S008,208.51,12,10425.5,3,2024,4,Accessoires,Rose & Lin,254.36,24,Gaillard S.A.,Berlin,Allemagne,0.64,7,10,Lyon
PO006567,2024-01-12,P00504,150,S028,96.4,11,14460.0,1,2024,4,Maquillage,Natura Solaire,359.11,31,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,105,Marseille
PO006568,2024-06-09,P00942,100,S029,271.93,14,27193.0,6,2024,6,Accessoires,Secret de Peau,113.42,63,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,240,Paris
PO006569,2024-09-18,P00946,300,S050,217.68,7,65304.0,9,2024,2,Maquillage,Aura Cristal,372.13,30,Carlier SA,Bruxelles,Belgique,0.64,11,263,Paris
PO006570,2024-05-05,P00701,75,S008,139.84,11,10488.0,5,2024,6,Maquillage,Clarté Botanique,317.36,99,Gaillard S.A.,Berlin,Allemagne,0.64,7,259,Paris
PO006571,2024-02-21,P00070,10,S008,255.45,2,2554.5,2,2024,2,Soins capillaires,Elixir Haute Beauté,288.63,60,Gaillard S.A.,Berlin,Allemagne,0.64,7,198,Paris
PO006572,2024-08-11,P00792,100,S028,292.22,7,29222.000000000004,8,2024,6,Accessoires,Secret de Peau,214.07,11,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,156,Lyon
PO006573,2024-09-03,P00373,50,S029,219.43,4,10971.5,9,2024,1,Parfums,Essentielle Paris,23.07,73,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,213,Paris
PO006574,2024-03-25,P00966,50,S048,163.59,13,8179.5,3,2024,0,Parfums,Déesse Cosmétique,425.29,97,Lecomte,Amsterdam,Pays-Bas,0.65,4,20,Marseille
PO006575,2024-06-25,P00390,25,S002,35.38,14,884.5000000000001,6,2024,1,Parfums,Elixir Haute Beauté,469.87,35,Morvan,Paris,France,0.86,9,126,Paris
PO006576,2024-05-12,P00767,50,S020,125.49,9,6274.5,5,2024,6,Parfums,Secret de Peau,394.65,48,Baudry,Paris,France,0.57,8,85,Paris
PO006577,2024-12-17,P00284,150,S008,35.33,13,5299.5,12,2024,1,Soins capillaires,Reflet d'or,475.98,86,Gaillard S.A.,Berlin,Allemagne,0.64,7,227,Lyon
PO006578,2024-06-14,P00211,75,S041,261.07,8,19580.25,6,2024,4,Maquillage,Luxe eclat,352.29,66,Lemaître De Sousa SA,Dublin,Irlande,0.54,10,117,Marseille
PO006579,2024-09-09,P00458,25,S029,83.69,9,2092.25,9,2024,0,Maquillage,Essentielle Paris,80.09,36,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,128,Marseille
PO006580,2024-03-10,P00357,75,S028,75.37,4,5652.75,3,2024,6,Soins capillaires,Maison Pure,354.79,75,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,85,Paris
PO006581,2024-08-03,P00986,100,S008,160.21,4,16021.0,8,2024,5,Maquillage,Cosmétika,452.85,90,Gaillard S.A.,Berlin,Allemagne,0.64,7,78,Lyon
PO006582,2024-01-21,P00731,200,S029,49.09,14,9818.0,1,2024,6,Accessoires,Maison Vitalis,156.74,49,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,59,Paris
PO006583,2024-01-10,P00400,200,S012,129.99,5,25998.0,1,2024,2,Parfums,Elixir Haute Beauté,438.34,61,Lucas,Stockholm,Suède,1.0,11,237,Paris
PO006584,2024-12-28,P00280,10,S019,189.26,10,1892.6,12,2024,5,Maquillage,Elixir Haute Beauté,225.33,89,Leduc,Oslo,Norvège,0.87,11,62,Paris
PO006585,2024-03-10,P00561,200,S028,193.22,3,38644.0,3,2024,6,Soins de la peau,Cosmétika,452.34,97,Delattre Blot S.A.,Berlin,Allemagne,0.74,8,280,Lyon
PO006586,2024-01-08,P00629,10,S008,288.51,11,2885.1,1,2024,0,Soins capillaires,Natura Solaire,493.58,44,Gaillard S.A.,Berlin,Allemagne,0.64,7,146,Marseille
PO006587,2024-12-16,P00815,25,S029,180.34,12,4508.5,12,2024,0,Parfums,LâAtelier du Teint,442.44,82,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,31,Lyon
PO006588,2024-12-28,P00578,25,S029,238.45,7,5961.25,12,2024,5,Soins capillaires,Silhouette Paris,256.29,72,Fontaine Lopes S.A.,Helsinki,Finlande,0.54,6,16,Paris
