id_achat,date_achat,id_produit,quantité,id_fournisseur,prix_unitaire,délai_livraison_jours,montant_total,mois,année,jour_semaine
PO004510,2024-08-05,P00464,75,S008,233.54,12,17515.5,8,2024,0
PO004511,2024-09-28,P00183,300,S010,118.76,7,35628.0,9,2024,5
PO004512,2024-08-14,P00150,150,S028,250.48,10,37572.0,8,2024,2
PO004513,2024-08-01,P00099,25,S029,56.84,5,1421.0,8,2024,3
PO004514,2024-05-03,P00663,150,S028,12.78,11,1917.0,5,2024,4
PO004515,2024-06-09,P00164,75,S038,264.17,7,19812.75,6,2024,6
PO004516,2024-10-09,P00633,50,S028,94.97,2,4748.5,10,2024,2
PO004517,2024-09-28,P00806,50,S008,296.11,10,14805.5,9,2024,5
PO004518,2024-01-09,P00968,500,S033,101.05,6,50525.0,1,2024,1
PO004519,2024-11-21,P00034,75,S020,132.75,2,9956.25,11,2024,3
PO004520,2024-03-01,P00534,100,S010,220.92,14,22092.0,3,2024,4
PO004521,2024-06-10,P00139,75,S028,178.86,3,13414.500000000002,6,2024,0
PO004522,2024-07-17,P00659,50,S029,161.72,9,8086.0,7,2024,2
PO004523,2024-05-17,P00772,150,S006,248.72,8,37308.0,5,2024,4
PO004524,2024-07-27,P00234,150,S029,91.47,7,13720.5,7,2024,5
PO004525,2024-08-04,P00962,10,S028,124.23,6,1242.3,8,2024,6
PO004526,2024-11-17,P00110,50,S048,43.29,3,2164.5,11,2024,6
PO004527,2024-01-18,P00544,75,S012,10.21,6,765.7500000000001,1,2024,3
PO004528,2024-08-26,P00975,50,S008,288.98,9,14449.0,8,2024,0
PO004529,2024-04-20,P00834,150,S008,195.3,6,29295.0,4,2024,5
PO004530,2024-10-01,P00638,25,S048,52.21,13,1305.25,10,2024,1
PO004531,2024-11-02,P00602,150,S008,281.57,11,42235.5,11,2024,5
PO004532,2024-03-12,P00236,100,S042,20.72,13,2072.0,3,2024,1
PO004533,2024-01-25,P00505,50,S039,71.12,2,3556.0,1,2024,3
PO004534,2024-03-28,P00710,50,S028,248.48,8,12424.0,3,2024,3
PO004535,2024-10-17,P00740,25,S002,24.72,12,618.0,10,2024,3
PO004536,2024-10-25,P00162,50,S010,190.95,5,9547.5,10,2024,4
PO004537,2024-10-31,P00813,100,S008,79.47,4,7947.0,10,2024,3
PO004538,2024-09-18,P00596,50,S008,22.0,5,1100.0,9,2024,2
PO004539,2024-03-24,P00216,100,S008,275.09,6,27508.999999999996,3,2024,6
PO004540,2024-04-08,P00421,75,S010,294.79,7,22109.25,4,2024,0
PO004541,2024-04-01,P00721,25,S002,271.01,12,6775.25,4,2024,0
PO004542,2024-03-27,P00390,75,S008,189.5,4,14212.5,3,2024,2
PO004543,2024-06-08,P00686,150,S025,254.9,8,38235.0,6,2024,5
PO004544,2024-05-02,P00557,50,S010,180.33,8,9016.5,5,2024,3
PO004545,2024-06-24,P00990,100,S028,279.74,11,27974.0,6,2024,0
PO004546,2024-10-03,P00607,25,S047,297.22,5,7430.500000000001,10,2024,3
PO004547,2024-10-08,P00567,25,S028,126.31,8,3157.75,10,2024,1
PO004548,2024-12-16,P00940,50,S029,108.9,9,5445.0,12,2024,0
PO004549,2024-10-03,P00459,50,S028,297.24,4,14862.0,10,2024,3
PO004550,2024-10-12,P00548,150,S046,169.7,14,25455.0,10,2024,5
PO004551,2024-03-19,P00937,75,S029,274.12,5,20559.0,3,2024,1
PO004552,2024-07-09,P00756,10,S028,65.14,2,651.4,7,2024,1
PO004553,2024-07-24,P00666,100,S028,275.73,4,27573.0,7,2024,2
PO004554,2024-07-04,P00906,75,S008,262.86,10,19714.5,7,2024,3
PO004555,2024-01-01,P00609,50,S008,52.25,14,2612.5,1,2024,0
PO004556,2024-08-31,P00260,150,S028,267.95,8,40192.5,8,2024,5
PO004557,2024-10-02,P00366,25,S002,158.66,9,3966.5,10,2024,2
PO004558,2024-09-07,P00869,200,S001,36.41,2,7281.999999999999,9,2024,5
PO004559,2024-10-26,P00542,50,S010,192.75,14,9637.5,10,2024,5
PO004560,2024-09-25,P00591,75,S008,135.19,6,10139.25,9,2024,2
PO004561,2024-04-09,P00594,300,S028,42.44,8,12732.0,4,2024,1
PO004562,2024-08-02,P00482,150,S013,280.57,12,42085.5,8,2024,4
PO004563,2024-11-01,P00169,10,S028,134.8,6,1348.0,11,2024,4
PO004564,2024-06-27,P00733,75,S008,141.36,13,10602.000000000002,6,2024,3
PO004565,2024-01-31,P00420,50,S028,115.15,14,5757.5,1,2024,2
PO004566,2024-04-30,P00060,75,S008,294.77,11,22107.75,4,2024,1
PO004567,2024-12-25,P00165,100,S008,216.89,5,21689.0,12,2024,2
PO004568,2024-04-28,P00932,75,S008,180.89,4,13566.749999999998,4,2024,6
PO004569,2024-04-15,P00952,10,S028,187.08,4,1870.8000000000002,4,2024,0
PO004570,2024-03-09,P00282,75,S029,39.18,9,2938.5,3,2024,5
PO004571,2024-05-09,P00200,10,S010,179.41,4,1794.1,5,2024,3
PO004572,2024-02-09,P00966,50,S048,156.85,11,7842.5,2,2024,4
PO004573,2024-02-01,P00537,75,S004,297.85,10,22338.75,2,2024,3
PO004574,2024-07-29,P00113,100,S046,19.28,5,1928.0,7,2024,0
PO004575,2024-06-19,P00722,75,S041,34.37,2,2577.75,6,2024,2
PO004576,2024-12-12,P00889,25,S029,276.46,3,6911.499999999999,12,2024,3
PO004577,2024-12-25,P00510,300,S028,264.15,6,79245.0,12,2024,2
PO004578,2024-06-08,P00514,100,S028,144.02,7,14402.000000000002,6,2024,5
PO004579,2024-08-13,P00832,50,S008,163.84,5,8192.0,8,2024,1
PO004580,2024-09-28,P00473,300,S025,240.87,13,72261.0,9,2024,5
PO004581,2024-11-22,P00851,200,S028,110.37,12,22074.0,11,2024,4
PO004582,2024-03-03,P00934,25,S029,192.17,12,4804.25,3,2024,6
PO004583,2024-03-09,P00208,100,S046,38.4,4,3840.0,3,2024,5
PO004584,2024-12-12,P00943,75,S046,127.83,8,9587.25,12,2024,3
PO004585,2024-01-19,P00312,25,S029,220.84,5,5521.0,1,2024,4
PO004586,2024-08-15,P00754,25,S028,88.76,14,2219.0,8,2024,3
PO004587,2024-01-16,P00415,75,S029,73.68,3,5526.000000000001,1,2024,1
PO004588,2024-03-16,P00168,50,S008,179.9,6,8995.0,3,2024,5
PO004589,2024-12-16,P00549,150,S028,238.51,7,35776.5,12,2024,0
PO004590,2024-01-18,P00737,10,S043,144.56,4,1445.6,1,2024,3
PO004591,2024-11-06,P00283,200,S028,275.4,13,55079.99999999999,11,2024,2
PO004592,2024-04-19,P00374,150,S008,287.32,9,43098.0,4,2024,4
PO004593,2024-03-09,P00169,100,S048,59.75,12,5975.0,3,2024,5
PO004594,2024-07-12,P00060,50,S008,131.88,7,6594.0,7,2024,4
PO004595,2024-11-03,P00263,100,S008,107.15,12,10715.0,11,2024,6
PO004596,2024-07-04,P00971,50,S008,182.33,5,9116.5,7,2024,3
PO004597,2024-03-01,P00084,100,S029,71.92,9,7192.0,3,2024,4
PO004598,2024-06-07,P00773,50,S028,299.74,11,14987.0,6,2024,4
PO004599,2024-06-26,P00992,150,S046,201.92,5,30287.999999999996,6,2024,2
PO004600,2024-07-10,P00049,10,S029,238.98,2,2389.7999999999997,7,2024,2
PO004601,2024-10-12,P00455,100,S008,21.99,9,2199.0,10,2024,5
PO004602,2024-06-15,P00575,150,S028,155.29,4,23293.5,6,2024,5
PO004603,2024-10-17,P00875,100,S048,123.64,5,12364.0,10,2024,3
PO004604,2024-08-31,P00494,25,S028,278.81,2,6970.25,8,2024,5
PO004605,2024-11-08,P00680,50,S008,21.11,6,1055.5,11,2024,4
PO004606,2024-11-28,P00789,75,S012,103.95,9,7796.25,11,2024,3
PO004607,2024-01-31,P00303,50,S002,107.92,5,5396.0,1,2024,2
PO004608,2024-03-07,P00386,10,S028,190.41,10,1904.1,3,2024,3
PO004609,2024-12-15,P00687,10,S008,269.17,4,2691.7000000000003,12,2024,6
PO004610,2024-04-20,P00129,150,S028,289.04,11,43356.0,4,2024,5
PO004611,2024-09-16,P00415,10,S046,204.8,12,2048.0,9,2024,0
PO004612,2024-02-08,P00447,300,S029,37.04,4,11112.0,2,2024,3
PO004613,2024-06-28,P00795,50,S028,12.81,2,640.5,6,2024,4
PO004614,2024-05-28,P00140,150,S028,176.15,5,26422.5,5,2024,1
PO004615,2024-04-27,P00485,25,S016,185.35,11,4633.75,4,2024,5
PO004616,2024-07-24,P00345,300,S029,274.29,14,82287.0,7,2024,2
PO004617,2024-10-18,P00169,10,S046,204.44,6,2044.4,10,2024,4
PO004618,2024-05-04,P00468,10,S012,234.99,14,2349.9,5,2024,5
PO004619,2024-07-14,P00975,10,S029,205.81,6,2058.1,7,2024,6
PO004620,2024-01-07,P00611,25,S010,58.17,8,1454.25,1,2024,6
PO004621,2024-01-24,P00666,75,S012,243.29,9,18246.75,1,2024,2
PO004622,2024-09-17,P00284,150,S048,51.37,7,7705.5,9,2024,1
PO004623,2024-10-19,P00864,50,S008,97.0,13,4850.0,10,2024,5
PO004624,2024-11-30,P00554,100,S029,157.13,4,15713.0,11,2024,5
PO004625,2024-08-04,P00957,150,S029,110.54,2,16581.0,8,2024,6
PO004626,2024-09-13,P00785,200,S008,121.44,4,24288.0,9,2024,4
PO004627,2024-11-04,P00998,25,S029,53.64,8,1341.0,11,2024,0
PO004628,2024-06-13,P00462,25,S028,235.9,2,5897.5,6,2024,3
PO004629,2024-10-24,P00587,25,S029,63.15,12,1578.75,10,2024,3
PO004630,2024-03-10,P00040,50,S029,15.93,9,796.5,3,2024,6
PO004631,2024-05-15,P00125,75,S029,295.46,13,22159.5,5,2024,2
PO004632,2024-12-09,P00488,75,S036,226.82,5,17011.5,12,2024,0
PO004633,2024-05-28,P00479,50,S028,220.37,9,11018.5,5,2024,1
PO004634,2024-04-26,P00557,100,S004,167.77,12,16777.0,4,2024,4
PO004635,2024-09-28,P00400,50,S029,37.41,6,1870.4999999999998,9,2024,5
PO004636,2024-11-26,P00861,50,S008,13.36,7,668.0,11,2024,1
PO004637,2024-10-18,P00192,25,S032,18.02,13,450.5,10,2024,4
PO004638,2024-12-15,P00643,75,S029,221.07,14,16580.25,12,2024,6
PO004639,2024-05-01,P00125,100,S046,38.85,7,3885.0,5,2024,2
PO004640,2024-05-10,P00999,150,S008,96.94,5,14541.0,5,2024,4
PO004641,2024-07-23,P00332,200,S029,228.92,3,45784.0,7,2024,1
PO004642,2024-11-07,P00783,150,S029,210.04,3,31506.0,11,2024,3
PO004643,2024-09-18,P00386,25,S006,54.58,13,1364.5,9,2024,2
PO004644,2024-10-06,P00666,25,S026,156.01,10,3900.25,10,2024,6
PO004645,2024-05-27,P00923,200,S022,102.4,8,20480.0,5,2024,0
PO004646,2024-05-10,P00199,150,S046,103.44,9,15516.0,5,2024,4
PO004647,2024-07-08,P00217,150,S048,27.44,2,4116.0,7,2024,0
PO004648,2024-12-12,P00175,100,S028,227.92,2,22792.0,12,2024,3
PO004649,2024-09-20,P00078,50,S010,129.06,6,6453.0,9,2024,4
PO004650,2024-07-14,P00253,150,S005,134.65,6,20197.5,7,2024,6
PO004651,2024-11-28,P00499,25,S008,276.81,6,6920.25,11,2024,3
PO004652,2024-01-13,P00603,50,S008,167.67,3,8383.5,1,2024,5
PO004653,2024-08-01,P00793,50,S029,122.34,14,6117.0,8,2024,3
PO004654,2024-10-08,P00478,75,S028,189.23,14,14192.25,10,2024,1
PO004655,2024-08-08,P00236,75,S018,62.82,2,4711.5,8,2024,3
PO004656,2024-02-28,P00788,75,S046,144.77,11,10857.75,2,2024,2
PO004657,2024-03-07,P00239,75,S008,271.22,5,20341.500000000004,3,2024,3
PO004658,2024-04-28,P00711,50,S029,109.3,13,5465.0,4,2024,6
PO004659,2024-11-22,P00973,25,S008,295.43,11,7385.75,11,2024,4
PO004660,2024-07-27,P00395,100,S006,104.55,7,10455.0,7,2024,5
PO004661,2024-06-06,P00972,150,S008,251.45,14,37717.5,6,2024,3
PO004662,2024-07-19,P00656,75,S029,141.44,4,10608.0,7,2024,4
PO004663,2024-01-27,P00630,100,S002,125.65,3,12565.0,1,2024,5
PO004664,2024-10-22,P00610,75,S001,72.48,12,5436.0,10,2024,1
PO004665,2024-04-25,P00410,10,S029,95.93,3,959.3000000000001,4,2024,3
PO004666,2024-05-06,P00181,50,S029,96.96,9,4848.0,5,2024,0
PO004667,2024-11-30,P00373,10,S020,292.9,4,2929.0,11,2024,5
PO004668,2024-10-03,P00932,100,S029,203.11,6,20311.0,10,2024,3
PO004669,2024-02-22,P00083,75,S008,15.13,10,1134.75,2,2024,3
PO004670,2024-10-03,P00847,25,S039,51.71,11,1292.75,10,2024,3
PO004671,2024-10-26,P00919,75,S008,287.28,9,21545.999999999996,10,2024,5
PO004672,2024-01-16,P00153,200,S029,242.58,11,48516.0,1,2024,1
PO004673,2024-09-13,P00439,50,S008,258.29,12,12914.500000000002,9,2024,4
PO004674,2024-07-14,P00507,500,S002,288.39,5,144195.0,7,2024,6
PO004675,2024-01-11,P00552,300,S002,268.39,14,80517.0,1,2024,3
PO004676,2024-10-11,P00850,150,S007,83.85,14,12577.5,10,2024,4
PO004677,2024-10-10,P00418,150,S008,121.2,13,18180.0,10,2024,3
PO004678,2024-04-19,P00771,50,S012,236.38,6,11819.0,4,2024,4
PO004679,2024-02-22,P00498,50,S025,82.04,2,4102.0,2,2024,3
PO004680,2024-01-08,P00988,300,S022,124.19,11,37257.0,1,2024,0
PO004681,2024-09-28,P00802,50,S028,47.04,9,2352.0,9,2024,5
PO004682,2024-03-15,P00189,10,S023,297.29,11,2972.9,3,2024,4
PO004683,2024-09-19,P00512,25,S008,283.17,6,7079.25,9,2024,3
PO004684,2024-01-06,P00838,100,S028,32.42,6,3242.0,1,2024,5
PO004685,2024-10-15,P00165,50,S010,80.06,3,4003.0,10,2024,1
PO004686,2024-01-20,P00762,25,S029,219.81,7,5495.25,1,2024,5
PO004687,2024-09-20,P00380,150,S008,206.27,14,30940.5,9,2024,4
PO004688,2024-02-29,P00351,75,S029,254.2,2,19065.0,2,2024,3
PO004689,2024-06-01,P00957,75,S020,56.58,3,4243.5,6,2024,5
PO004690,2024-10-31,P00910,25,S036,68.74,5,1718.4999999999998,10,2024,3
PO004691,2024-11-08,P00695,25,S028,125.37,2,3134.25,11,2024,4
PO004692,2024-09-22,P00054,25,S028,269.81,14,6745.25,9,2024,6
PO004693,2024-03-21,P00550,75,S031,103.03,9,7727.25,3,2024,3
PO004694,2024-02-25,P00373,150,S046,264.75,5,39712.5,2,2024,6
PO004695,2024-12-22,P00575,100,S048,245.35,4,24535.0,12,2024,6
PO004696,2024-12-26,P00927,50,S008,21.66,6,1083.0,12,2024,3
PO004697,2024-12-27,P00182,200,S029,71.66,13,14332.0,12,2024,4
PO004698,2024-12-24,P00164,25,S029,64.82,8,1620.4999999999998,12,2024,1
PO004699,2024-07-26,P00265,25,S010,103.83,2,2595.75,7,2024,4
PO004700,2024-10-11,P00741,150,S028,224.78,11,33717.0,10,2024,4
PO004701,2024-11-04,P00001,25,S048,42.62,5,1065.5,11,2024,0
PO004702,2024-05-14,P00235,100,S029,208.42,9,20842.0,5,2024,1
PO004703,2024-03-02,P00814,10,S002,61.09,13,610.9000000000001,3,2024,5
PO004704,2024-06-05,P00592,10,S004,265.76,12,2657.6,6,2024,2
PO004705,2024-01-04,P00054,100,S029,167.07,6,16707.0,1,2024,3
PO004706,2024-12-25,P00915,25,S010,106.51,5,2662.75,12,2024,2
PO004707,2024-11-22,P00499,10,S028,124.42,8,1244.2,11,2024,4
PO004708,2024-03-13,P00062,75,S029,72.87,10,5465.25,3,2024,2
PO004709,2024-08-07,P00310,50,S029,68.75,5,3437.5,8,2024,2
PO004710,2024-02-18,P00922,150,S008,178.24,12,26736.0,2,2024,6
PO004711,2024-12-09,P00834,150,S012,43.03,12,6454.5,12,2024,0
PO004712,2024-09-05,P00463,100,S008,165.37,4,16537.0,9,2024,3
PO004713,2024-05-18,P00506,50,S046,223.76,2,11188.0,5,2024,5
PO004714,2024-04-18,P00274,75,S029,188.38,9,14128.5,4,2024,3
PO004715,2024-10-01,P00027,100,S029,110.44,9,11044.0,10,2024,1
PO004716,2024-11-09,P00798,10,S028,50.84,7,508.40000000000003,11,2024,5
PO004717,2024-01-07,P00129,50,S004,250.54,10,12527.0,1,2024,6
PO004718,2024-11-21,P00630,150,S002,227.82,3,34173.0,11,2024,3
PO004719,2024-11-07,P00935,50,S008,228.58,6,11429.0,11,2024,3
PO004720,2024-06-26,P00469,100,S048,236.2,11,23620.0,6,2024,2
PO004721,2024-06-03,P00836,10,S029,280.37,10,2803.7,6,2024,0
PO004722,2024-04-20,P00400,150,S002,219.16,12,32874.0,4,2024,5
PO004723,2024-09-12,P00364,25,S006,96.74,5,2418.5,9,2024,3
PO004724,2024-04-07,P00160,200,S029,80.1,8,16019.999999999998,4,2024,6
PO004725,2024-02-28,P00617,25,S012,166.28,5,4157.0,2,2024,2
PO004726,2024-01-07,P00064,200,S002,288.48,2,57696.0,1,2024,6
PO004727,2024-01-20,P00109,50,S028,221.98,5,11099.0,1,2024,5
PO004728,2024-06-01,P00630,100,S029,166.3,4,16630.0,6,2024,5
PO004729,2024-06-26,P00125,150,S028,135.35,5,20302.5,6,2024,2
PO004730,2024-06-16,P00617,10,S046,208.76,6,2087.6,6,2024,6
PO004731,2024-07-26,P00480,50,S028,83.17,8,4158.5,7,2024,4
PO004732,2024-04-03,P00302,200,S028,162.81,13,32562.0,4,2024,2
PO004733,2024-10-19,P00153,50,S029,131.97,6,6598.5,10,2024,5
PO004734,2024-06-13,P00090,100,S002,97.45,14,9745.0,6,2024,3
PO004735,2024-11-10,P00617,25,S029,183.46,14,4586.5,11,2024,6
PO004736,2024-03-06,P00792,100,S008,169.93,5,16993.0,3,2024,2
PO004737,2024-05-20,P00080,10,S029,138.61,5,1386.1000000000001,5,2024,0
PO004738,2024-06-03,P00301,100,S046,38.07,10,3807.0,6,2024,0
PO004739,2024-12-16,P00820,50,S029,217.85,8,10892.5,12,2024,0
PO004740,2024-09-15,P00395,75,S008,294.19,3,22064.25,9,2024,6
PO004741,2024-06-14,P00551,25,S047,245.87,8,6146.75,6,2024,4
PO004742,2024-02-23,P00363,100,S030,268.9,2,26889.999999999996,2,2024,4
PO004743,2024-05-15,P00729,50,S028,85.22,2,4261.0,5,2024,2
PO004744,2024-01-05,P00755,50,S019,43.74,8,2187.0,1,2024,4
PO004745,2024-12-28,P00401,100,S008,115.54,8,11554.0,12,2024,5
PO004746,2024-03-06,P00851,25,S008,255.74,5,6393.5,3,2024,2
PO004747,2024-10-29,P00119,200,S029,78.5,7,15700.0,10,2024,1
PO004748,2024-12-29,P00736,100,S009,272.88,4,27288.0,12,2024,6
PO004749,2024-08-21,P00121,75,S029,206.0,12,15450.0,8,2024,2
PO004750,2024-11-19,P00473,25,S024,114.06,5,2851.5,11,2024,1
PO004751,2024-05-21,P00966,100,S029,59.44,10,5944.0,5,2024,1
PO004752,2024-10-16,P00798,10,S002,44.09,5,440.90000000000003,10,2024,2
PO004753,2024-01-06,P00043,150,S040,54.0,14,8100.0,1,2024,5
PO004754,2024-05-13,P00888,50,S008,138.12,10,6906.0,5,2024,0
PO004755,2024-12-15,P00510,25,S028,288.08,9,7202.0,12,2024,6
PO004756,2024-07-30,P00894,25,S008,230.01,7,5750.25,7,2024,1
PO004757,2024-06-27,P00127,300,S029,235.22,10,70566.0,6,2024,3
PO004758,2024-02-17,P00233,150,S012,123.79,3,18568.5,2,2024,5
PO004759,2024-09-25,P00169,25,S002,295.8,2,7395.0,9,2024,2
PO004760,2024-09-08,P00309,300,S008,101.37,13,30411.0,9,2024,6
PO004761,2024-08-09,P00586,25,S028,52.6,11,1315.0,8,2024,4
PO004762,2024-12-11,P00823,100,S028,290.23,9,29023.0,12,2024,2
PO004763,2024-07-14,P00019,100,S008,148.7,12,14869.999999999998,7,2024,6
PO004764,2024-02-16,P00439,150,S026,267.79,4,40168.5,2,2024,4
PO004765,2024-11-11,P00419,50,S002,266.51,14,13325.5,11,2024,0
PO004766,2024-12-26,P00773,50,S012,265.73,6,13286.5,12,2024,3
PO004767,2024-03-02,P00203,100,S034,206.74,12,20674.0,3,2024,5
PO004768,2024-05-13,P00834,50,S008,247.1,7,12355.0,5,2024,0
PO004769,2024-01-14,P00739,10,S029,85.8,6,858.0,1,2024,6
PO004770,2024-06-03,P00292,100,S028,157.42,4,15741.999999999998,6,2024,0
PO004771,2024-09-08,P00561,100,S028,161.4,9,16140.0,9,2024,6
PO004772,2024-04-08,P00517,50,S013,158.37,11,7918.5,4,2024,0
PO004773,2024-09-17,P00513,50,S035,288.73,7,14436.5,9,2024,1
PO004774,2024-08-22,P00410,50,S029,227.09,8,11354.5,8,2024,3
PO004775,2024-11-26,P00549,100,S029,229.01,4,22901.0,11,2024,1
PO004776,2024-03-17,P00903,100,S029,90.93,5,9093.0,3,2024,6
PO004777,2024-02-17,P00246,150,S028,95.73,14,14359.5,2,2024,5
PO004778,2024-04-30,P00241,150,S028,237.2,5,35580.0,4,2024,1
PO004779,2024-07-09,P00210,150,S015,271.36,10,40704.0,7,2024,1
PO004780,2024-12-31,P00075,50,S010,252.5,14,12625.0,12,2024,1
PO004781,2024-09-05,P00851,25,S048,234.83,12,5870.75,9,2024,3
PO004782,2024-09-07,P00136,150,S048,230.16,14,34524.0,9,2024,5
PO004783,2024-09-13,P00227,10,S008,181.78,14,1817.8,9,2024,4
PO004784,2024-01-22,P00262,500,S015,137.26,6,68630.0,1,2024,0
PO004785,2024-06-28,P00945,200,S028,72.15,7,14430.000000000002,6,2024,4
PO004786,2024-02-11,P00214,75,S029,17.07,10,1280.25,2,2024,6
PO004787,2024-09-11,P00247,50,S028,121.85,14,6092.5,9,2024,2
PO004788,2024-09-05,P00200,75,S008,90.97,7,6822.75,9,2024,3
PO004789,2024-03-15,P00553,100,S022,27.77,8,2777.0,3,2024,4
PO004790,2024-06-03,P00788,150,S029,276.47,6,41470.50000000001,6,2024,0
PO004791,2024-08-27,P00846,10,S008,45.76,8,457.59999999999997,8,2024,1
PO004792,2024-07-25,P00127,150,S002,41.65,10,6247.5,7,2024,3
PO004793,2024-07-25,P00954,100,S037,185.2,14,18520.0,7,2024,3
PO004794,2024-12-28,P00770,10,S028,260.33,6,2603.2999999999997,12,2024,5
PO004795,2024-11-06,P00360,50,S049,43.85,2,2192.5,11,2024,2
PO004796,2024-08-19,P00184,75,S028,187.73,11,14079.75,8,2024,0
PO004797,2024-01-22,P00392,25,S028,231.62,10,5790.5,1,2024,0
PO004798,2024-04-06,P00276,25,S029,298.22,14,7455.500000000001,4,2024,5
PO004799,2024-01-29,P00739,10,S010,224.72,7,2247.2,1,2024,0
PO004800,2024-07-11,P00574,200,S010,120.67,14,24134.0,7,2024,3
PO004801,2024-12-22,P00767,10,S028,216.44,5,2164.4,12,2024,6
PO004802,2024-01-10,P00970,50,S008,10.9,8,545.0,1,2024,2
PO004803,2024-08-28,P00875,25,S028,225.35,13,5633.75,8,2024,2
PO004804,2024-06-27,P00315,100,S002,194.67,8,19467.0,6,2024,3
PO004805,2024-01-21,P00071,100,S027,206.2,6,20620.0,1,2024,6
PO004806,2024-06-08,P00609,150,S002,111.56,5,16734.0,6,2024,5
PO004807,2024-02-10,P00095,100,S008,178.04,2,17804.0,2,2024,5
PO004808,2024-04-13,P00904,75,S029,75.42,14,5656.5,4,2024,5
PO004809,2024-09-02,P00967,50,S029,98.13,8,4906.5,9,2024,0
PO004810,2024-08-17,P00255,100,S046,28.75,5,2875.0,8,2024,5
PO004811,2024-02-26,P00752,25,S008,265.91,5,6647.750000000001,2,2024,0
PO004812,2024-09-18,P00908,100,S028,152.02,8,15202.000000000002,9,2024,2
PO004813,2024-07-11,P00986,25,S046,206.14,13,5153.5,7,2024,3
PO004814,2024-04-19,P00279,200,S008,173.19,14,34638.0,4,2024,4
PO004815,2024-09-16,P00586,75,S008,269.76,11,20232.0,9,2024,0
PO004816,2024-07-04,P00554,75,S046,173.72,14,13029.0,7,2024,3
PO004817,2024-03-20,P00390,75,S037,168.57,5,12642.75,3,2024,2
PO004818,2024-04-13,P00829,150,S008,68.36,8,10254.0,4,2024,5
PO004819,2024-01-08,P00954,75,S028,205.52,3,15414.0,1,2024,0
PO004820,2024-12-25,P00528,50,S008,39.85,11,1992.5,12,2024,2
PO004821,2024-01-19,P00482,50,S029,196.35,5,9817.5,1,2024,4
PO004822,2024-08-02,P00760,25,S029,113.09,9,2827.25,8,2024,4
PO004823,2024-01-29,P00037,25,S028,233.7,13,5842.5,1,2024,0
PO004824,2024-01-29,P00008,10,S024,255.13,7,2551.3,1,2024,0
PO004825,2024-11-17,P00925,200,S008,105.62,13,21124.0,11,2024,6
PO004826,2024-06-08,P00980,150,S029,214.75,14,32212.5,6,2024,5
PO004827,2024-09-28,P00241,25,S002,175.91,6,4397.75,9,2024,5
PO004828,2024-04-19,P00571,10,S048,76.53,10,765.3,4,2024,4
PO004829,2024-06-12,P00480,75,S028,238.73,4,17904.75,6,2024,2
PO004830,2024-05-15,P00471,50,S002,245.59,4,12279.5,5,2024,2
PO004831,2024-07-09,P00770,150,S001,125.35,2,18802.5,7,2024,1
PO004832,2024-09-22,P00652,50,S008,53.13,10,2656.5,9,2024,6
PO004833,2024-05-10,P00677,200,S008,265.81,7,53162.0,5,2024,4
PO004834,2024-06-02,P00108,10,S037,150.72,3,1507.2,6,2024,6
PO004835,2024-06-23,P00873,50,S008,198.71,4,9935.5,6,2024,6
PO004836,2024-08-06,P00443,300,S029,116.58,9,34974.0,8,2024,1
PO004837,2024-02-10,P00103,10,S007,55.36,8,553.6,2,2024,5
PO004838,2024-02-27,P00937,50,S008,11.82,9,591.0,2,2024,1
PO004839,2024-03-22,P00233,50,S029,165.82,3,8291.0,3,2024,4
PO004840,2024-10-31,P00833,75,S028,168.39,7,12629.249999999998,10,2024,3
PO004841,2024-08-03,P00076,50,S028,138.3,6,6915.000000000001,8,2024,5
PO004842,2024-10-17,P00035,200,S021,85.45,2,17090.0,10,2024,3
PO004843,2024-06-15,P00249,300,S028,170.37,7,51111.0,6,2024,5
PO004844,2024-11-30,P00764,150,S029,253.15,11,37972.5,11,2024,5
PO004845,2024-12-02,P00692,50,S029,148.75,11,7437.5,12,2024,0
PO004846,2024-12-04,P00977,500,S008,76.44,5,38220.0,12,2024,2
PO004847,2024-09-01,P00260,100,S002,56.43,6,5643.0,9,2024,6
PO004848,2024-10-31,P00050,50,S029,92.17,14,4608.5,10,2024,3
PO004849,2024-05-14,P00200,10,S002,207.11,5,2071.1000000000004,5,2024,1
PO004850,2024-05-18,P00756,100,S028,207.88,6,20788.0,5,2024,5
PO004851,2024-02-26,P00955,100,S048,189.17,14,18917.0,2,2024,0
PO004852,2024-09-18,P00623,25,S008,266.74,12,6668.5,9,2024,2
PO004853,2024-11-17,P00619,75,S010,185.49,8,13911.75,11,2024,6
PO004854,2024-03-24,P00490,500,S008,142.27,7,71135.0,3,2024,6
PO004855,2024-02-19,P00170,50,S029,23.56,2,1178.0,2,2024,0
PO004856,2024-11-23,P00571,50,S029,71.53,8,3576.5,11,2024,5
PO004857,2024-12-29,P00149,200,S045,173.04,10,34608.0,12,2024,6
PO004858,2024-11-13,P00559,25,S012,204.15,2,5103.75,11,2024,2
PO004859,2024-02-05,P00404,300,S008,85.45,10,25635.0,2,2024,0
PO004860,2024-09-25,P00112,150,S012,240.21,4,36031.5,9,2024,2
PO004861,2024-11-14,P00796,50,S002,86.37,11,4318.5,11,2024,3
PO004862,2024-07-15,P00853,10,S029,79.99,12,799.9,7,2024,0
PO004863,2024-10-30,P00317,10,S028,270.49,7,2704.9,10,2024,2
